preco,categoria,tipo,valor_condominio,area,quartos,banheiros,vagas,detalhes_imovel,cep,cidade,bairro,rua,detalhes_condominio
99000.0,Apartamentos,Venda - apartamento padrão,200.0,50.0,2.0,1.0,1.0,"Churrasqueira, Salão de festas",29172655,Serra,Castelândia,Rua Aderbal Athaíde Guimarães,
128625.0,Apartamentos,Venda - apartamento padrão,0.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,
143130.0,Apartamentos,Venda - apartamento padrão,0.0,45.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado",291661,Serra,Jardim Limoeiro,,
143030.0,Apartamentos,Venda - apartamento padrão,0.0,45.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado",291661,Serra,Jardim Limoeiro,,
143925.0,Apartamentos,Venda - apartamento padrão,0.0,45.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado",291661,Serra,Jardim Limoeiro,,
97000.0,Apartamentos,Venda - apartamento padrão,246.0,0.0,2.0,1.0,1.0,,291695,Serra,Jardim Limoeiro,Rua Lavrador José Barbosa da Silva,
230000.0,Apartamentos,Venda - apartamento padrão,280.0,68.0,3.0,2.0,1.0,,2916,Serra,Morada de Laranjeiras,Rua das Cotovias,
176999.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Varanda",29166946,Serra,Morada de Laranjeiras,Rua Buriti,
175995.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Varanda",29166946,Serra,Morada de Laranjeiras,Rua Buriti,
175895.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Varanda",29166946,Serra,Morada de Laranjeiras,Rua Buriti,
175795.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Varanda",29166946,Serra,Morada de Laranjeiras,Rua Buriti,
175695.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Varanda",29166946,Serra,Morada de Laranjeiras,Rua Buriti,
125000.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,,291754,Serra,Parque Jacaraípe,Rua São Paulo,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Salão de festas"
135535.0,Apartamentos,Venda - apartamento padrão,0.0,31.0,1.0,1.0,1.0,"Área de serviço, Ar condicionado",29166946,Serra,Morada de Laranjeiras,Rua Buriti,
149900.0,Apartamentos,Venda - apartamento padrão,0.0,52.0,2.0,1.0,1.0,"Ar condicionado, Área de serviço, Armários na cozinha",29167141,Serra,Colina de Laranjeiras,Rua Curindiba,
139900.0,Apartamentos,Venda - apartamento padrão,0.0,48.0,2.0,1.0,1.0,"Área de serviço, Churrasqueira, Varanda, Academia, Piscina",291683,Serra,Colina de Laranjeiras,Avenida Mestre Álvaro,
460000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,"Área de serviço, Varanda",29166846,Serra,Morada de Laranjeiras,Rua Saquarema,"Área murada, Permitido animais"
135635.0,Apartamentos,Venda - apartamento padrão,0.0,31.0,1.0,1.0,1.0,"Área de serviço, Ar condicionado",29166946,Serra,Morada de Laranjeiras,Rua Buriti,
80000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,Área de serviço,291644,Serra,Jardim Limoeiro,,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
450000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,3.0,"Área de serviço, Varanda",2916,Serra,Barcelona,Rua Itajubá,
135435.0,Apartamentos,Venda - apartamento padrão,0.0,31.0,1.0,1.0,1.0,"Área de serviço, Ar condicionado",29166946,Serra,Morada de Laranjeiras,Rua Buriti,
99900.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,1.0,1.0,,291658,Serra,Valparaíso,Rua Manguinhos,
150510.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Varanda",291641,Serra,Jardim Limoeiro,Avenida Guarapari,
100000.0,Apartamentos,Venda - apartamento padrão,0.0,60.0,2.0,1.0,0.0,,29175584,Serra,das Laranjeiras,Rua João Germano de Mello,"Condomínio fechado, Elevador, Portaria, Salão de festas"
150410.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Varanda",291641,Serra,Jardim Limoeiro,Avenida Guarapari,
495000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,"Área de serviço, Varanda",2916,Serra,Colina de Laranjeiras,Avenida Eldes Scherrer Souza,
150310.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Varanda",291641,Serra,Jardim Limoeiro,Avenida Guarapari,
270000.0,Apartamentos,Venda - apartamento padrão,0.0,90.0,2.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Mobiliado, Ar condicionado, Varanda",291444,Cariacica,Campina Grande,Rua Aracaju,Permitido animais
109990.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,1.0,1.0,"Área de serviço, Churrasqueira, Armários na cozinha",29165971,Serra,Civit I,,"Condomínio fechado, Portaria, Permitido animais, Salão de festas"
700000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,0.0,"Varanda, Área de serviço",29142729,Cariacica,Jardim Botânico,Rua Guarapari,
152000.0,Apartamentos,Venda - apartamento padrão,205.0,65.0,3.0,2.0,1.0,,291726,Serra,Castelândia,,"Condomínio fechado, Salão de festas"
430000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,3.0,3.0,2.0,"Ar condicionado, Armários embutidos, Varanda, Área de serviço, Churrasqueira, Armários na cozinha",291668,Serra,Morada de Laranjeiras,Avenida Copacabana,
120000.0,Apartamentos,Venda - apartamento padrão,200.0,43.0,2.0,1.0,1.0,,291792,Serra,Residencial Centro da Serra,Rua Cumara,
215000.0,Apartamentos,Venda - apartamento padrão,0.0,65.0,2.0,2.0,2.0,"Varanda, Área de serviço, Armários na cozinha",29167124,Serra,Colina de Laranjeiras,Avenida Braúna,
249500.0,Apartamentos,Venda - apartamento padrão,300.0,65.0,2.0,2.0,1.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Armários na cozinha",291596,Serra,Hélio Ferraz,Rua Rachel Vitalino de Brito,
350000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,2.0,,29161112,Serra,Rosário de Fátima,Travessa Antônio Francisco I,Portão eletrônico
77000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,1.0,"Varanda, Área de serviço",29155566,Cariacica,Porto Novo,Rua São João,
399000.0,Apartamentos,Venda - apartamento padrão,0.0,73.0,3.0,2.0,1.0,,29167167,Serra,Colina de Laranjeiras,Rua Dona Tereza Cristina,
110000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,3.0,"Ar condicionado, Varanda, Área de serviço",29143186,Cariacica,Parque Gramado,Rua dos Pinheiros,Portão eletrônico
180000.0,Apartamentos,Venda - apartamento padrão,270.0,62.0,3.0,1.0,1.0,"Varanda, Área de serviço, Churrasqueira, Piscina",291644,Serra,Jardim Limoeiro,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
30000.0,Casas,Venda - casa em rua pública,0.0,0.0,1.0,1.0,1.0,,29171719,Serra,Parque Residencial Tubarão,Rua Vitória da Conquista,
95005.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,,291692,Serra,Jardim Limoeiro,Rua Antônio Francisco Vecci,
130000.0,Apartamentos,Venda - apartamento padrão,190.0,52.0,2.0,1.0,1.0,,291649,Serra,Jardim Limoeiro,Rua Fernando Pessoa,
165000.0,Apartamentos,Venda - apartamento padrão,0.0,49.0,2.0,1.0,1.0,Área de serviço,29168711,Serra,Planície da Serra,Rua Maranhão,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais"
130000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,5.0,Churrasqueira,2915,Cariacica,Porto de Santana,Rua Gabino Rios,Piscina
1200000.0,Apartamentos,Venda - apartamento cobertura,0.0,248.0,5.0,5.0,3.0,,291641,Serra,Jardim Limoeiro,Avenida Guarapari,
650000.0,Casas,Venda - casa em rua pública,0.0,0.0,1.0,1.0,0.0,,29167124,Serra,Colina de Laranjeiras,Avenida Braúna,
171981.0,Apartamentos,Venda - apartamento padrão,250.0,48.0,2.0,1.0,1.0,,29167114,Serra,Colina de Laranjeiras,Avenida Central,
235000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,,291683,Serra,Planície da Serra,Rua Amazonas,
1100000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,4.0,4.0,4.0,"Área de serviço, Armários na cozinha, Armários embutidos, Mobiliado, Churrasqueira",29165169,Serra,Parque Res Laranjeiras,,
148900.0,Apartamentos,Venda - apartamento padrão,0.0,46.0,2.0,1.0,1.0,,29164814,Serra,Bicanga,Rua Alagoas,
95001.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,,291692,Serra,Jardim Limoeiro,Rua Antônio Francisco Vecci,
650000.0,Casas,Venda - casa em condominio fechado,375.0,0.0,3.0,4.0,2.0,"Área de serviço, Armários na cozinha, Armários embutidos, Ar condicionado, Churrasqueira",291668,Serra,Morada de Laranjeiras,Avenida Copacabana,
229900.0,Apartamentos,Venda - apartamento padrão,0.0,70.0,3.0,2.0,1.0,,29165827,Serra,Valparaíso,Rua Marataízes,
300000.0,Apartamentos,Venda - apartamento padrão,350.0,70.0,3.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Mobiliado, Ar condicionado, Varanda",29166828,Serra,Morada de Laranjeiras,Avenida Paulo Pereira Gomes,
220000.0,Apartamentos,Venda - apartamento padrão,0.0,55.0,2.0,2.0,1.0,,29165827,Serra,Valparaíso,Rua Marataízes,
239900.0,Apartamentos,Venda - apartamento padrão,335.0,62.0,2.0,2.0,0.0,"Área de serviço, Armários na cozinha, Churrasqueira, Varanda, Academia, Piscina",291651,Serra,Parque Residencial Laranjeiras,Rua Pitágoras,
90000.0,Apartamentos,Venda - apartamento padrão,250.0,0.0,2.0,1.0,1.0,,29165791,Serra,Valparaíso,Avenida Guarapari,"Portaria, Permitido animais, Salão de festas"
220000.0,Apartamentos,Venda - apartamento padrão,0.0,68.0,3.0,2.0,1.0,,2916,Serra,Morada de Laranjeiras,Rua das Cotovias,
170000.0,Apartamentos,Venda - apartamento padrão,0.0,54.0,2.0,1.0,1.0,,2916,Serra,Valparaíso,Avenida Iriri,
250000.0,Apartamentos,Venda - apartamento padrão,0.0,60.0,2.0,1.0,1.0,,291668,Serra,Morada de Laranjeiras,Avenida Copacabana,
99000.0,Apartamentos,Venda - apartamento padrão,190.0,46.0,2.0,1.0,1.0,Área de serviço,291758,Serra,Nova Zelândia,Rua Amazonas,"Segurança 24h, Salão de festas, Condomínio fechado, Portaria, Elevador, Piscina, Permitido animais"
245000.0,Apartamentos,Venda - apartamento padrão,0.0,53.0,2.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Varanda",291644,Serra,Jardim Limoeiro,,
750000.0,Apartamentos,Venda - apartamento cobertura,480.0,160.0,4.0,4.0,2.0,"Área de serviço, Churrasqueira, Varanda, Academia, Piscina, Quarto de serviço",29,Serra,,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
1350000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,3.0,3.0,3.0,,2916,Serra,Boulevard Lagoa,Avenida Talma Rodrigues Ribeiro,
250000.0,Apartamentos,Venda - apartamento padrão,0.0,65.0,2.0,2.0,2.0,"Área de serviço, Varanda",2916,Serra,Colina de Laranjeiras,Rua Monte Belo,
239900.0,Apartamentos,Venda - apartamento padrão,335.0,62.0,2.0,2.0,1.0,"Área de serviço, Armários na cozinha, Churrasqueira, Varanda, Academia, Piscina",29165813,Serra,Valparaíso,,
142002.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,1.0,1.0,,291726,Serra,Praia da Baleia,,
278000.0,Apartamentos,Venda - apartamento padrão,280.0,63.0,2.0,2.0,1.0,,291596,Serra,Hélio Ferraz,Rua Rachel Vitalino de Brito,
369900.0,Apartamentos,Venda - apartamento padrão,0.0,78.0,3.0,1.0,1.0,"Varanda, Churrasqueira, Piscina, Salão de festas",29165813,Serra,Valparaíso,Rua Carapebus,
380000.0,Apartamentos,Venda - apartamento padrão,1.0,82.0,3.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Ar condicionado, Churrasqueira, Varanda",291596,Serra,Hélio Ferraz,Rua Rachel Vitalino de Brito,
1100000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,3.0,2.0,4.0,"Área de serviço, Varanda, Ar condicionado, Churrasqueira",291679,Serra,Boulevard Lagoa,Avenida Talma Rodrigues Ribeiro,
3200000.0,Casas,Venda - casa em condominio fechado,750.0,0.0,5.0,0.0,4.0,"Piscina, Varanda, Churrasqueira",2916,Serra,Boulevard Lagoa,Avenida Talma Rodrigues Ribeiro,
380000.0,Casas,Venda - casa em condominio fechado,380.0,0.0,3.0,3.0,2.0,"Armários na cozinha, Armários embutidos, Ar condicionado, Churrasqueira",29166828,Serra,Morada de Laranjeiras,Avenida Paulo Pereira Gomes,"Condomínio fechado, Segurança 24h, Área murada, Permitido animais, Portão eletrônico, Piscina"
240000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,2.0,"Área de serviço, Quarto de serviço, Varanda, Churrasqueira",291671,Serra,Colina de Laranjeiras,Rua Bárbara,"Área murada, Permitido animais, Portão eletrônico"
180000.0,Apartamentos,Venda - apartamento padrão,0.0,53.0,2.0,2.0,1.0,"Área de serviço, Armários na cozinha, Varanda",291655,Serra,Parque Residencial Laranjeiras,Rua Sandro Boticelli,
159900.0,Apartamentos,Venda - apartamento padrão,270.0,70.0,2.0,1.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira, Varanda, Academia, Piscina",29164148,Serra,Jardim Limoeiro,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Piscina"
175000.0,Casas,Venda - casa em condominio fechado,180.0,0.0,2.0,1.0,1.0,,291726,Serra,Praia da Baleia,,
48000.0,Apartamentos,Venda - apartamento padrão,0.0,42.0,1.0,1.0,0.0,Área de serviço,291381,Viana,Nova Bethânia,Rua dos Alpes,
154900.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira, Varanda, Academia, Piscina",29167134,Serra,Colina de Laranjeiras,Rua Ipê,
480008.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,,29167134,Serra,Colina de Laranjeiras,Rua Ipê,
379900.0,Apartamentos,Venda - apartamento padrão,450.0,85.0,3.0,2.0,2.0,,29167124,Serra,Colina de Laranjeiras,Avenida Braúna,
350000.0,Apartamentos,Venda - apartamento padrão,0.0,85.0,3.0,2.0,2.0,"Área de serviço, Varanda",29167118,Serra,Colina De Laranjeiras,,
70000.0,Casas,Venda - casa em rua pública,0.0,0.0,4.0,2.0,0.0,Área de serviço,29182537,Serra,São João,Rua Érica de Souza Batista,
140000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,0.0,,29167165,Serra,Colina De Laranjeiras,,
700000.0,Casas,Venda - casa em rua pública,0.0,0.0,4.0,2.0,3.0,"Varanda, Churrasqueira",29175141,Serra,Estância Monazítica,Rua Mato Grosso,
600000.0,Casas,Venda - casa em rua pública,0.0,0.0,5.0,5.0,4.0,,291756,Serra,das Laranjeiras,true,
140000.0,Apartamentos,Venda - apartamento padrão,230.0,55.0,2.0,2.0,1.0,"Varanda, Área de serviço, Armários na cozinha",2916,Serra,Parque Residencial Laranjeiras,Rodovia Norte Sul,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
360000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,3.0,1.0,1.0,,2913,Serra,Manguinhos,Rua Jubiaba,
70000.0,Apartamentos,Venda - apartamento padrão,200.0,60.0,2.0,1.0,1.0,"Área de serviço, Churrasqueira",29166345,Serra,Barcelona,,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
90009.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,,291751,Serra,Estância Monazítica,Avenida Abido Saadi,
263000.0,Apartamentos,Venda - apartamento padrão,0.0,65.0,2.0,2.0,2.0,,29167124,Serra,Colina de Laranjeiras,Avenida Braúna,
165031.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,1.0,,29167586,Serra,Novo Porto Canoa,Rua Harpia,
172007.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,1.0,,291755,Serra,das Laranjeiras,Beco Rui Barbosa,
150000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,1.0,4.0,"Ar condicionado, Varanda, Área de serviço, Quarto de serviço",2918,Fundão,Centro,,"Área murada, Permitido animais"
165030.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,1.0,,29167586,Serra,Novo Porto Canoa,Rua Harpia,
165028.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,2.0,,29167586,Serra,Novo Porto Canoa,Rua Harpia,
1100000.0,Casas,Venda - casa em rua pública,0.0,0.0,4.0,4.0,3.0,"Varanda, Área de serviço, Quarto de serviço, Armários na cozinha",291679,Serra,Boulevard Lagoa,Avenida Talma Rodrigues Ribeiro,
85000.0,Apartamentos,Venda - apartamento padrão,100.0,45.0,2.0,1.0,1.0,Área de serviço,29161819,Serra,André Carloni,Rua Santa Terezinha,Condomínio fechado
900009.0,Casas,Venda - casa em condominio fechado,0.0,0.0,5.0,4.0,3.0,,2916,Serra,Colina de Laranjeiras,Avenida Eldes Scherrer Souza,
465000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,291668,Serra,Morada de Laranjeiras,Avenida Copacabana,
479900.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,"Área de serviço, Varanda",29167134,Serra,Colina de Laranjeiras,Rua Ipê,"Área murada, Permitido animais"
199500.0,Apartamentos,Venda - apartamento padrão,250.0,70.0,3.0,0.0,2.0,"Academia, Armários embutidos, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",291726,Serra,Praia da Baleia,,
349900.0,Apartamentos,Venda - apartamento padrão,389.0,85.0,3.0,2.0,2.0,,291632,Serra,Parque Residencial Laranjeiras,,
810000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,,291668,Serra,Morada de Laranjeiras,Avenida Copacabana,
447000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,3.0,,291668,Serra,Morada de Laranjeiras,Avenida Copacabana,
440000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,"Varanda, Área de serviço",29167176,Serra,Colina de Laranjeiras,Rua Beija-flor I,
440000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,291668,Serra,Morada de Laranjeiras,Avenida Copacabana,
100002.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,,29175272,Serra,Jardim Atlântico,Rua Doutor Pedro Feu Rosa,
165021.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,2.0,,29167586,Serra,Novo Porto Canoa,Rua Harpia,
80000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,Varanda,29172629,Serra,Castelândia,Rua I,Permitido animais
165020.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,2.0,,29167586,Serra,Novo Porto Canoa,Rua Harpia,
115000.0,Apartamentos,Venda - apartamento padrão,0.0,48.0,2.0,1.0,1.0,,291668,Serra,Morada de Laranjeiras,Avenida Copacabana,
170000.0,Apartamentos,Venda - apartamento padrão,0.0,57.0,2.0,2.0,1.0,,29166828,Serra,Morada de Laranjeiras,Avenida Paulo Pereira Gomes,
129027.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,1.0,1.0,,29168728,Serra,Planície da Serra,Rua H,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Salão de festas"
126000.0,Apartamentos,Venda - apartamento padrão,0.0,42.0,2.0,1.0,1.0,"Área de serviço, Churrasqueira",29167113,Serra,Colina de Laranjeiras,,"Segurança 24h, Condomínio fechado, Salão de festas, Portaria, Piscina, Permitido animais"
440000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,"Área de serviço, Armários na cozinha, Varanda",29167124,Serra,Colina de Laranjeiras,Avenida Braúna,
120000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,1.0,,291461,Cariacica,Campo Grande,Avenida Expedito Garcia - lado ímpar,
129025.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,1.0,1.0,,29168728,Serra,Planície da Serra,Rua H,"Condomínio fechado, Segurança 24h, Portaria, Salão de festas"
172000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,1.0,,29175124,Serra,Estância Monazítica,Rua Santa Lúcia,
290000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,4.0,2.0,"Varanda, Área de serviço",291754,Serra,São Francisco,Rua Espírito Santo,Área murada
119900.0,Apartamentos,Venda - apartamento padrão,230.0,44.0,2.0,1.0,1.0,"Área de serviço, Churrasqueira, Piscina",29167113,Serra,Colina de Laranjeiras,,"Condomínio fechado, Segurança 24h, Permitido animais, Piscina, Salão de festas"
480000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,"Varanda, Área de serviço",291688,Serra,Colina de Laranjeiras,Beco Norte Sul,Área murada
129022.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,1.0,1.0,,29168728,Serra,Planície da Serra,Rua H,
450021.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,1.0,1.0,,29168728,Serra,Planície da Serra,Rua H,
1450000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,5.0,4.0,1.0,,2916,Serra,Boulevard Lagoa,Avenida Talma Rodrigues Ribeiro,
779007.0,Casas,Venda - casa em condominio fechado,0.0,0.0,3.0,3.0,2.0,,2916,Serra,Colina de Laranjeiras,Avenida Eldes Scherrer Souza,
129020.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,1.0,1.0,,29168728,Serra,Planície da Serra,Rua H,
300000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,1.0,"Varanda, Área de serviço",29175596,Serra,das Laranjeiras,Avenida Guarani,Área murada
50000.0,Apartamentos,Venda - apartamento padrão,230.0,42.0,2.0,1.0,1.0,,29167168,Serra,Colina de Laranjeiras,Rua Dom Pedro II,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
184900.0,Apartamentos,Venda - apartamento padrão,190.0,65.0,3.0,1.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira, Varanda, Academia, Piscina",29167114,Serra,Colina de Laranjeiras,Avenida Central,
140000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,0.0,0.0,,291143,Serra,Carapina Grande,Rua Aristides Miranda,
255000.0,Apartamentos,Venda - apartamento padrão,250.0,70.0,3.0,2.0,1.0,"Armários embutidos, Piscina, Área de serviço, Varanda, Armários na cozinha, Quarto de serviço",2916,Serra,Parque Residencial Laranjeiras,Rodovia Norte Sul,
210000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,2.0,1.0,"Armários embutidos, Armários na cozinha",29167169,Serra,Colina de Laranjeiras,,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
98000.0,Apartamentos,Venda - apartamento padrão,200.0,48.0,2.0,1.0,1.0,,291668,Serra,Morada de Laranjeiras,Rua Minas Gerais,
219900.0,Apartamentos,Venda - apartamento padrão,0.0,75.0,3.0,2.0,1.0,,29165978,Serra,Parque Res Laranjeiras,,
95000.0,Apartamentos,Venda - apartamento padrão,0.0,48.0,2.0,1.0,1.0,"Área de serviço, Churrasqueira",29,Serra,,,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
520000.0,Apartamentos,Venda - apartamento padrão,0.0,109.0,4.0,2.0,2.0,"Área de serviço, Churrasqueira, Varanda, Academia, Piscina",29,Serra,,,
480000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,2916,Serra,Colina de Laranjeiras,Avenida Eldes Scherrer Souza,
120000.0,Casas,Venda - casa em rua pública,1.0,0.0,2.0,2.0,2.0,"Área de serviço, Ar condicionado, Churrasqueira, Varanda, Quarto de serviço",291666,Serra,Jacuhy,,"Segurança 24h, Área murada, Permitido animais, Portão eletrônico"
1200000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,4.0,3.0,3.0,,2916,Serra,Boulevard Lagoa,Avenida Talma Rodrigues Ribeiro,
779000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,3.0,3.0,2.0,,2916,Serra,Colina de Laranjeiras,Avenida Eldes Scherrer Souza,
789000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,4.0,3.0,2.0,"Área de serviço, Armários na cozinha, Armários embutidos, Varanda",2916,Serra,Colina de Laranjeiras,Avenida Eldes Scherrer Souza,
169993.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,,29167137,Serra,Colina de Laranjeiras,Rua Anjico,
599000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,"Área de serviço, Churrasqueira, Varanda",29165491,Serra,Parque Residencial Laranjeiras,Rua Afonso Arinos Melo Franco,
199000.0,Apartamentos,Venda - apartamento padrão,240.0,54.0,2.0,2.0,1.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Armários na cozinha",29165827,Serra,Valparaíso,Rua Marataízes,
170000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,5.0,,291822,Serra,Serramar,Rua Pascoal Dalla Bernadina,
159900.0,Apartamentos,Venda - apartamento padrão,0.0,57.0,2.0,2.0,1.0,,29166828,Serra,Morada de Laranjeiras,Avenida Paulo Pereira Gomes,
139900.0,Apartamentos,Venda - apartamento padrão,0.0,52.0,2.0,1.0,1.0,,29167114,Serra,Colina de Laranjeiras,Avenida Central,
158000.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,2.0,1.0,,291681,Serra,Colina de Laranjeiras,Rua Herman Stern,
209900.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,2.0,1.0,,29167124,Serra,Colina de Laranjeiras,Avenida Braúna,
79900.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,"Área de serviço, Churrasqueira, Piscina",29167638,Serra,Taquara II,Rua Manoel Lopes,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
795000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,4.0,,29166854,Serra,Morada de Laranjeiras,Rua Leblon,
