preco,valor_condominio,area,quartos,banheiros,vagas,cidade,bairro,tipo,churrasqueira,armarios_cozinha,varanda,piscina,salao,seguranca,portaria,elevador,academia
299000.0,0.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
245000.0,0.0,60.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,0,1,0,1,1,0
379000.0,0.0,62.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
2900000.0,700.0,160.0,4.0,0.0,4.0,Vila Velha,Itapuã,apartamento,1,0,0,1,0,0,0,0,0
979999.0,0.0,180.0,4.0,3.0,3.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
185061.0,0.0,59.0,2.0,1.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
550000.0,0.0,0.0,5.0,5.0,4.0,Vila Velha,Ponta da Fruta,casa_rua,1,1,1,1,0,0,0,0,0
660000.0,450.0,122.0,3.0,3.0,2.0,Vila Velha,Itapuã,apartamento,1,1,1,1,1,1,1,1,0
820000.0,0.0,120.0,4.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,1,0,0,0,0,0,0
420000.0,0.0,68.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,1,1,1,1,1,0
450000.0,0.0,70.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
700000.0,0.0,309.0,4.0,4.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
2500000.0,0.0,300.0,4.0,5.0,3.0,Vila Velha,Praia da Costa,apartamento,1,0,0,1,1,0,0,0,0
700000.0,0.0,0.0,3.0,2.0,3.0,Vila Velha,Soteco,casa_rua,0,0,1,0,0,0,0,0,0
445061.0,0.0,80.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
400.0,0.0,0.0,3.0,3.0,2.0,Vila Velha,Nova Itaparica,casa_rua,1,1,1,0,0,0,0,0,0
550000.0,600.0,156.0,4.0,3.0,1.0,Vila Velha,Praia da Costa,apartamento,0,1,1,0,0,1,1,1,0
160000.0,200.0,55.0,2.0,1.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,1,0,0,1,1,1,0,0
400000.0,330.0,83.0,2.0,0.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,0,0,1,0,0,0,0,0
730087.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia De Itaparica,apartamento,0,0,0,0,0,0,0,0,0
300030.0,420.0,103.0,3.0,2.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
450002.0,0.0,70.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
710174.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
350002.0,0.0,60.0,2.0,2.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
128725.0,0.0,44.0,2.0,1.0,1.0,Vila Velha,Vila Garrido,apartamento,0,0,0,0,0,0,0,0,0
328000.0,350.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,1,1,1,1,1,0
2690061.0,0.0,280.0,4.0,4.0,4.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
740000.0,700.0,130.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,0
250000.0,0.0,80.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
1260000.0,750.0,180.0,4.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
68000.0,0.0,0.0,2.0,0.0,0.0,Vila Velha,Pontal das Garças,casa_rua,0,0,0,0,0,0,0,0,0
2099096.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
2200125.0,0.0,214.0,4.0,2.0,3.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
335000.0,350.0,58.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,0,0,0,0,0,0
150000.0,0.0,0.0,3.0,1.0,2.0,Vila Velha,Jabaeté,casa_rua,0,0,0,0,0,0,0,0,0
110000.0,0.0,49.0,2.0,1.0,1.0,Vila Velha,Santa Rita,apartamento,0,0,0,0,1,0,1,0,0
1000000.0,0.0,0.0,4.0,3.0,0.0,Vila Velha,Jardim Colorado,casa_rua,0,0,0,0,0,0,0,0,0
1150001.0,0.0,168.0,4.0,3.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
420002.0,0.0,65.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
215030.0,337.0,64.0,2.0,1.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,0,0,0,0,0,0,0,0
499000.0,450.0,100.0,3.0,3.0,1.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
285000.0,300.0,60.0,2.0,2.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,1,1,1,1,1,1,0,1,0
172500.0,0.0,0.0,2.0,2.0,1.0,Vila Velha,Balneário Ponta da Fruta,casa_condominio,0,0,0,0,0,0,0,0,0
340002.0,0.0,60.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
395030.0,200.0,180.0,3.0,3.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
699990.0,550.0,115.0,3.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,1,1,1,1,1,0
418000.0,320.0,65.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,1,0,1,1,1,1,1,1,1
115000.0,200.0,0.0,2.0,1.0,0.0,Vila Velha,Jardim Marilândia,apartamento,1,1,0,0,1,1,1,0,0
800001.0,0.0,160.0,4.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
949999.0,0.0,127.0,4.0,4.0,3.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
1800000.0,1400.0,305.0,4.0,5.0,2.0,Vila Velha,Praia da Costa,apartamento,1,0,1,1,1,0,0,0,0
690000.0,0.0,84.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,1,0,1,1,1,0,0,0,0
350000.0,0.0,109.0,3.0,4.0,0.0,Vila Velha,Glória,apartamento,0,1,1,0,0,0,0,0,0
1080126.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
1800061.0,0.0,280.0,4.0,4.0,3.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
1349999.0,0.0,172.0,4.0,3.0,3.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
769416.0,0.0,108.0,3.0,1.0,2.0,Vila Velha,Itapuã,apartamento,1,0,1,1,1,0,0,0,0
220000.0,230.0,80.0,2.0,2.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,0,0,0,0,0,0,0,0
749000.0,650.0,115.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
650000.0,0.0,0.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,casa_rua,1,1,1,1,0,1,0,0,1
485061.0,0.0,260.0,5.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
340000.0,350.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,1,1,1,0
385002.0,0.0,60.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
1170162.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
595000.0,440.0,125.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
240030.0,250.0,87.0,3.0,2.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,0,0,0,0,0,0,0,0
1750002.0,0.0,379.0,4.0,3.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
440000.0,0.0,90.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,0,1,1,0
630061.0,0.0,125.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
650061.0,0.0,130.0,3.0,2.0,3.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
358945.0,0.0,58.0,2.0,0.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
330030.0,420.0,74.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
274000.0,250.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,0,0,0,0,0,0
500002.0,0.0,80.0,2.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
330030.0,250.0,132.0,3.0,2.0,2.0,Vila Velha,Tapuera da Barra,apartamento,0,0,0,0,0,0,0,0,0
850198.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
950061.0,0.0,140.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
380000.0,380.0,80.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,1,1,1,1,1,0
430000.0,450.0,70.0,2.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,1,1,0,1,1,1,0,0,1
350000.0,0.0,65.0,2.0,2.0,2.0,Vila Velha,Itapuã,apartamento,1,0,1,1,1,1,1,1,0
330061.0,0.0,67.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
280030.0,280.0,90.0,3.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
145000.0,0.0,52.0,2.0,1.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,1,1,1,0,0
475002.0,0.0,75.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
1750061.0,0.0,200.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
700.0,0.0,0.0,2.0,0.0,1.0,Vila Velha,Cobilândia,apartamento,0,0,0,0,0,0,0,0,0
250002.0,0.0,80.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
944000.0,750.0,70.0,2.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
300061.0,0.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
220032.0,0.0,0.0,2.0,0.0,0.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
550000.0,450.0,110.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
650744.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
450000.0,450000.0,70.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
225061.0,0.0,60.0,2.0,1.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,0,0,0,0,0,0,0,0
350061.0,0.0,70.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
730030.0,660.0,100.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
450000.0,0.0,0.0,3.0,3.0,0.0,Vila Velha,Barra do Jucu,casa_rua,0,0,0,1,0,0,0,0,0
530342.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
348000.0,360.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,1,1,1,1,1,1
340000.0,350.0,60.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
350000.0,450.0,110.0,3.0,0.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
440090.0,0.0,73.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
2400133.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
448000.0,450.0,90.0,2.0,2.0,2.0,Vila Velha,Itapuã,apartamento,1,1,1,1,1,1,1,1,0
450030.0,0.0,62.0,2.0,1.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
999961.0,0.0,300.0,4.0,4.0,2.0,Vila Velha,Centro de Vila Velha,apartamento,0,0,0,0,0,0,0,0,0
458000.0,450.0,90.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,1,1,1,1,1,0
599000.0,450.0,90.0,3.0,2.0,2.0,Vila Velha,Itapuã,apartamento,1,0,1,1,0,0,0,0,0
480002.0,0.0,90.0,2.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
950175.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
750090.0,200.0,94.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
905000.0,700.0,155.0,4.0,4.0,3.0,Vila Velha,Itapuã,apartamento,0,0,0,1,1,1,1,1,0
180000.0,0.0,0.0,3.0,0.0,0.0,Vila Velha,Vila Batista,casa_rua,0,0,0,0,0,0,0,0,0
1920030.0,2100.0,350.0,4.0,5.0,3.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
1800111.0,0.0,240.0,4.0,4.0,3.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
289000.0,0.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
316000.0,0.0,60.0,2.0,0.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
330002.0,0.0,72.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
155900.0,0.0,48.0,2.0,1.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
1080000.0,600.0,156.0,4.0,4.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
950000.0,750.0,145.0,3.0,4.0,2.0,Vila Velha,Praia da Costa,apartamento,1,1,0,1,0,0,1,1,0
375002.0,0.0,72.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
699186.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
360002.0,0.0,60.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
265002.0,0.0,90.0,2.0,3.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
840279.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
749990.0,590.0,130.0,4.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
365000.0,320.0,75.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
340000.0,370.0,60.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,0
200030.0,300.0,54.0,2.0,1.0,1.0,Vila Velha,Residencial Coqueiral,apartamento,0,0,0,0,0,0,0,0,0
900000.0,0.0,0.0,3.0,3.0,3.0,Vila Velha,Interlagos,casa_rua,1,0,0,1,0,0,0,0,0
640000.0,500.0,115.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,1,0,0,1,1,0,0,0,0
260.0,0.0,0.0,3.0,3.0,2.0,Vila Velha,Cocal,casa_rua,0,0,0,0,0,0,0,0,0
259000.0,0.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,0,0,0,0,0
380002.0,0.0,68.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
600277.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
1400030.0,750.0,170.0,4.0,4.0,3.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
350000.0,0.0,70.0,2.0,0.0,1.0,Vila Velha,Praia da Costa,apartamento,1,0,0,1,0,0,0,0,0
450061.0,0.0,80.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
950030.0,1000.0,180.0,4.0,4.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
255000.0,220.0,100.0,3.0,1.0,1.0,Vila Velha,Ataíde,apartamento,1,0,0,0,0,0,0,0,0
1299999.0,0.0,180.0,4.0,4.0,3.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
745000.0,600.0,130.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,1,0,0,0,0,0,0
130000.0,0.0,0.0,2.0,2.0,1.0,Vila Velha,Santa Rita,casa_rua,0,1,1,0,0,0,0,0,0
185000.0,0.0,49.0,2.0,1.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
1750109.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
180030.0,280.0,55.0,2.0,1.0,1.0,Vila Velha,Santa Inês,apartamento,0,0,0,0,0,0,0,0,0
750090.0,400.0,110.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
500000.0,0.0,127.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,1,1,1,1,1,1
690000.0,450.0,120.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
570000.0,0.0,90.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,0,0,0,0,0,0
1150000.0,600.0,165.0,4.0,0.0,3.0,Vila Velha,Praia da Costa,apartamento,1,0,1,1,0,0,0,0,0
40000.0,0.0,0.0,2.0,1.0,0.0,Vila Velha,Jabaeté,casa_condominio,0,1,0,0,0,0,0,0,0
370000.0,320.0,65.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,1,0,1,1,1,1,1,1,0
245000.0,420.0,97.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,0,1,0,0,1,0
680000.0,350.0,105.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,0,0,0,0,0,0
470030.0,500.0,100.0,3.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
750025.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
555000.0,640.0,150.0,3.0,2.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
569070.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
718875.0,0.0,106.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,0,0,0,0
380000.0,420.0,80.0,2.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,1,1,1,1,1,1,0,0
670000.0,500.0,121.0,3.0,4.0,3.0,Vila Velha,Itapuã,apartamento,1,0,1,1,1,0,0,0,0
850061.0,0.0,120.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
419961.0,0.0,62.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
2500037.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
1400030.0,780.0,160.0,4.0,3.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
560000.0,0.0,0.0,5.0,5.0,5.0,Vila Velha,Morada do Sol,casa_rua,1,0,1,0,0,0,0,0,0
1171999.0,0.0,142.0,4.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
1500009.0,0.0,360.0,4.0,3.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
320061.0,0.0,70.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
100000.0,0.0,0.0,2.0,1.0,2.0,Vila Velha,Itapuã,casa_rua,0,0,1,0,0,0,0,0,0
950030.0,600.0,122.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
319061.0,0.0,64.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
80000.0,0.0,0.0,2.0,2.0,0.0,Viana,Universal,casa_rua,0,0,0,0,0,0,0,0,0
1400567.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
230000.0,0.0,150.0,3.0,2.0,1.0,Vila Velha,Santa Mônica Popular,apartamento,0,0,1,0,0,0,0,0,0
449999.0,0.0,76.0,3.0,0.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
1150005.0,0.0,240.0,4.0,3.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
298061.0,0.0,60.0,2.0,2.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
230000.0,0.0,150.0,3.0,2.0,1.0,Vila Velha,Santa Mônica Popular,apartamento,0,0,1,0,0,0,0,0,0
1299000.0,1300.0,250.0,4.0,5.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,1,1,1,1,1,0
1230087.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
600111.0,0.0,140.0,4.0,3.0,3.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
600061.0,0.0,180.0,4.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
335000.0,450.0,70.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,1,1,1,1,1,1,1,1,0
315030.0,0.0,130.0,3.0,2.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
230000.0,0.0,0.0,2.0,2.0,3.0,Vila Velha,São Conrado,casa_rua,0,0,1,0,0,0,0,0,0
840645.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
1700192.0,0.0,0.0,3.0,0.0,0.0,Vila Velha,Praia De Itaparica,apartamento,0,0,0,0,0,0,0,0,0
699900.0,600.0,200.0,3.0,0.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
170061.0,0.0,62.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
2399045.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
150000.0,0.0,0.0,2.0,0.0,0.0,Vila Velha,IBES,casa_rua,0,0,0,0,0,0,0,0,0
160000.0,360.0,50.0,2.0,1.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,1,1,0,1,1,1,0,0
250061.0,0.0,65.0,3.0,2.0,1.0,Vila Velha,Residencial Coqueiral,apartamento,0,0,0,0,0,0,0,0,0
420030.0,510.0,100.0,3.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
4499999.0,0.0,340.0,4.0,5.0,4.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
155061.0,0.0,57.0,2.0,1.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
285000.0,0.0,92.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,1,0,1,0,0,0,0
200061.0,0.0,42.0,2.0,1.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
350000.0,415.0,80.0,3.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,1,1,0,1,1,1,1,0
550000.0,400.0,90.0,3.0,2.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,1,1,1,1,1,0
300061.0,0.0,67.0,2.0,2.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
450000.0,380.0,85.0,3.0,2.0,3.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,1,1,1,0
330000.0,0.0,64.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,0
680153.0,0.0,0.0,3.0,0.0,0.0,Vila Velha,Praia De Itaparica,apartamento,0,0,0,0,0,0,0,0,0
320061.0,0.0,70.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
520061.0,0.0,110.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
2300911.0,0.0,0.0,5.0,0.0,0.0,Vila Velha,Praia De Itaparica,apartamento,0,0,0,0,0,0,0,0,0
1600003.0,0.0,360.0,5.0,3.0,2.0,Vila Velha,Praia da Costa,cobertura,0,0,0,0,0,0,0,0,0
450000.0,430.0,80.0,2.0,0.0,1.0,Vila Velha,Itapuã,apartamento,0,0,1,1,1,1,1,1,0
350000.0,360.0,127.0,2.0,2.0,1.0,Vila Velha,Divino Espírito Santo,apartamento,0,1,0,0,0,0,0,0,0
2000145.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia De Itaparica,apartamento,0,0,0,0,0,0,0,0,0
245061.0,0.0,60.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
370000.0,380.0,128.0,3.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,0,1,0,1,1,0
600000.0,0.0,80.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
1600176.0,0.0,0.0,4.0,0.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
